                                                            Autonomous System (AS) Numbers

   Last Updated
           2015-06-11

   Note

 Autonomous System (AS) Numbers are used by various routing protocols. IANA allocates
 AS Numbers to Regional Internet Registries (RIRs). The RIRs further allocate or assign AS
 Numbers to network operators in line with RIR policies. The [five RIRs] are:

 - [AFRINIC]
 - [APNIC]
 - [ARIN]
 - [LACNIC]
 - [RIPE_NCC]

 AS Numbers can be obtained from the registry in your region.

   Available Formats
           [IMG]
           XML [IMG]
           HTML [IMG]
           Plain text

   Registries included below

     * 16-bit Autonomous System Numbers
     * 32-bit Autonomous System Numbers

16-bit Autonomous System Numbers

   Registration Procedure(s)

 RIR request to the IANA or IETF Review. Allocated following the Global Policy published at
 [http://www.icann.org/en/resources/policy/global-addressing].

   Reference
           [RFC1930][RFC5398][RFC6996][RFC7249]

   Available Formats
           [IMG]
           CSV

    4143-4147  Assigned by ARIN                                  whois.arin.net
      4148     Assigned by RIPE NCC                              whois.ripe.net
    4149-4157  Assigned by ARIN                                  whois.arin.net
      4158     Assigned by APNIC                                 whois.apnic.net
    4159-4173  Assigned by ARIN                                  whois.arin.net
    4174-4175  Assigned by APNIC                                 whois.apnic.net
    4176-4177  Assigned by ARIN                                  whois.arin.net
      4178     Assigned by AFRINIC                               whois.afrinic.net
      4179     Assigned by ARIN                                  whois.arin.net
    4180-4196  Assigned by ARIN                                  whois.arin.net
      4197     Assigned by APNIC                                 whois.apnic.net
    4198-4201  Assigned by ARIN                                  whois.arin.net
      4202     Assigned by APNIC                                 whois.apnic.net
    4203-4208  Assigned by ARIN                                  whois.arin.net
      4209     Assigned by LACNIC                                whois.lacnic.net
    4210-4229  Assigned by ARIN                                  whois.arin.net
      4230     Assigned by LACNIC                                whois.lacnic.net
    4231-4241  Assigned by ARIN                                  whois.arin.net
      4242     Assigned by LACNIC                                whois.lacnic.net
      4243     Assigned by ARIN                                  whois.arin.net
      4244     Assigned by LACNIC                                whois.lacnic.net
    4245-4250  Assigned by ARIN                                  whois.arin.net
      4251     Assigned by APNIC                                 whois.apnic.net
    4252-4269  Assigned by ARIN                                  whois.arin.net
      4270     Assigned by LACNIC                                whois.lacnic.net
    4271-4273  Assigned by ARIN                                  whois.arin.net
      4274     Assigned by APNIC                                 whois.apnic.net
    4275-4351  Assigned by ARIN                                  whois.arin.net
      4352     Assigned by APNIC                                 whois.apnic.net
    4353-4380  Assigned by ARIN                                  whois.arin.net
    4381-4382  Assigned by APNIC                                 whois.apnic.net
    4383-4386  Assigned by ARIN                                  whois.arin.net
      4387     Assigned by LACNIC                                whois.lacnic.net
    4388-4404  Assigned by ARIN                                  whois.arin.net
    4405-4430  Assigned by RIPE NCC                              whois.ripe.net
      4431     Assigned by APNIC                                 whois.apnic.net
      4432     Assigned by ARIN                                  whois.arin.net
    4433-4434  Assigned by APNIC                                 whois.apnic.net
    4435-4456  Assigned by ARIN                                  whois.arin.net
    4457-4458  Assigned by RIPE NCC                              whois.ripe.net
    4459-4492  Assigned by ARIN                                  whois.arin.net
      4493     Assigned by LACNIC                                whois.lacnic.net
    4494-4514  Assigned by ARIN                                  whois.arin.net
      4515     Assigned by APNIC                                 whois.apnic.net
    4516-4523  Assigned by ARIN                                  whois.arin.net
      4524     Assigned by RIPE NCC                              whois.ripe.net
    4525-4527  Assigned by ARIN                                  whois.arin.net
      4528     Assigned by APNIC                                 whois.apnic.net
    4529-4534  Assigned by ARIN                                  whois.arin.net
      4535     Assigned by LACNIC                                whois.lacnic.net
    4536-4537  Assigned by ARIN                                  whois.arin.net
      4538     Assigned by APNIC                                 whois.apnic.net
    4539-4570  Assigned by ARIN                                  whois.arin.net
      4571     Assigned by AFRINIC                               whois.afrinic.net
    4572-4587  Assigned by ARIN                                  whois.arin.net
    4588-4589  Assigned by RIPE NCC                              whois.ripe.net
    4590-4593  Assigned by ARIN                                  whois.arin.net
      4594     Assigned by APNIC                                 whois.apnic.net
    4595-4604  Assigned by ARIN                                  whois.arin.net
      4605     Assigned by APNIC                                 whois.apnic.net
    4606-4607  Assigned by ARIN                                  whois.arin.net
    4608-4865  Assigned by APNIC                                 whois.apnic.net
    4866-4913  Assigned by ARIN                                  whois.arin.net
      4914     Assigned by LACNIC                                whois.lacnic.net
    4915-4925  Assigned by ARIN                                  whois.arin.net
      4926     Assigned by LACNIC                                whois.lacnic.net
    4927-4943  Assigned by ARIN                                  whois.arin.net
      4944     Assigned by LACNIC                                whois.lacnic.net
    4945-4960  Assigned by ARIN                                  whois.arin.net
      4961     Assigned by APNIC                                 whois.apnic.net
    4962-4963  Assigned by ARIN                                  whois.arin.net
      4964     Assigned by LACNIC                                whois.lacnic.net
    4965-4966  Assigned by ARIN                                  whois.arin.net
      4967     Assigned by LACNIC                                whois.lacnic.net
    4968-4973  Assigned by ARIN                                  whois.arin.net
      4974     Assigned by RIPE NCC                              whois.ripe.net
    4975-4994  Assigned by ARIN                                  whois.arin.net
      4995     Assigned by LACNIC                                whois.lacnic.net
    4996-5004  Assigned by ARIN                                  whois.arin.net
      5005     Assigned by LACNIC                                whois.lacnic.net
    5006-5016  Assigned by ARIN                                  whois.arin.net
    5017-5018  Assigned by APNIC                                 whois.apnic.net
    5019-5050  Assigned by ARIN                                  whois.arin.net
      5051     Assigned by APNIC                                 whois.apnic.net
    5052-5084  Assigned by ARIN                                  whois.arin.net
      5085     Assigned by APNIC                                 whois.apnic.net
      5086     Assigned by ARIN                                  whois.arin.net
      5087     Assigned by APNIC                                 whois.apnic.net
      5088     Assigned by ARIN                                  whois.arin.net
      5089     Assigned by RIPE NCC                              whois.ripe.net
    5090-5376  Assigned by ARIN                                  whois.arin.net
    5377-5535  Assigned by RIPE NCC                              whois.ripe.net
      5536     Assigned by AFRINIC                               whois.afrinic.net
    5537-5631  Assigned by RIPE NCC                              whois.ripe.net
      5632     Assigned by ARIN                                  whois.arin.net
      5633     Assigned by LACNIC                                whois.lacnic.net
    5634-5638  Assigned by ARIN                                  whois.arin.net
      5639     Assigned by LACNIC                                whois.lacnic.net
    5640-5647  Assigned by ARIN                                  whois.arin.net
      5648     Assigned by LACNIC                                whois.lacnic.net
    5649-5691  Assigned by ARIN                                  whois.arin.net
      5692     Assigned by LACNIC                                whois.lacnic.net
    5693-5707  Assigned by ARIN                                  whois.arin.net
      5708     Assigned by LACNIC                                whois.lacnic.net
      5709     Assigned by APNIC                                 whois.apnic.net
    5710-5712  Assigned by ARIN                                  whois.arin.net
      5713     Assigned by AFRINIC                               whois.afrinic.net
    5714-5721  Assigned by ARIN                                  whois.arin.net
      5722     Assigned by LACNIC                                whois.lacnic.net
    5723-5733  Assigned by ARIN                                  whois.arin.net
      5734     Assigned by AFRINIC                               whois.afrinic.net
    5735-5744  Assigned by ARIN                                  whois.arin.net
      5745     Assigned by LACNIC                                whois.lacnic.net
    5746-5771  Assigned by ARIN                                  whois.arin.net
